PassengerId,Survived_pred,Probability
1057,0,0.4391213679060313
1058,0,0.17065245772102863
1059,0,0.09539183229159912
1060,1,0.8500616068940314
1061,1,0.5378082111909036
1062,0,0.14614512766796525
1063,0,0.1571290142694498
1064,0,0.12220207552885128
1065,0,0.15595831435480947
1066,0,0.15431860164683914
1067,1,0.9182920507348115
1068,1,0.8797333904867384
1069,0,0.26519160139069037
1070,1,0.6607060063334532
1071,1,0.6487282136806994
1072,0,0.14472397225342493
1073,0,0.24080659498527285
1074,1,0.8894807813266292
1075,0,0.15400720998987757
1076,1,0.8758058279148591
1077,0,0.1573685521840928
1078,1,0.9186151454770197
1079,0,0.1157500105473692
1080,0,0.15729402328946587
1081,0,0.15526292013989335
1082,0,0.13879294101098558
1083,0,0.15719024748288368
1084,0,0.35788063171197393
1085,0,0.13068640732242054
1086,1,0.8096798773799264
1087,0,0.1518461177485673
1088,1,0.6007872928289475
1089,1,0.5535481897893086
1090,0,0.14505720325933188
1091,1,0.5158163760708591
1092,1,0.8622078077960074
1093,1,0.8455464659332125
1094,0,0.4053284063125857
1095,1,0.939251731876448
1096,0,0.14250086314413862
1097,0,0.15790596400751455
1098,1,0.8294032197684411
1099,0,0.14353136496733113
1100,1,0.84910809242864
1101,0,0.14535411170674392
1102,0,0.17520517663563417
1103,0,0.14549857162672672
1104,0,0.25071378302142616
1105,1,0.7690223315092319
1106,0,0.2897954926726064
1107,0,0.15658476789919962
1108,1,0.8532790161837129
1109,0,0.2899301757047831
1110,1,0.8919032614590898
1111,0,0.1468023133220347
1112,1,0.8574919269747864
1113,0,0.14888164322310266
1114,1,0.846412071190547
1115,0,0.1485572413778287
1116,1,0.7836547277399862
1117,1,0.6483952877649098
1118,0,0.1460081682625231
1119,1,0.8531126181586448
1120,0,0.16822930635930053
1121,0,0.15134042677322138
1122,0,0.2670558282886103
1123,1,0.8836627565511983
1124,0,0.1230690756957596
1125,0,0.1540825617516124
1126,0,0.23655046612114894
1127,0,0.1507029915760222
1128,0,0.2889884279875986
1129,0,0.1757149671520044
1130,1,0.8934257691563164
1131,1,0.9062979636469011
1132,1,0.7693108643503045
1133,1,0.795953481096937
1134,0,0.264337206457854
1135,0,0.14658755988288585
1136,0,0.08249872730478518
1137,0,0.16179205167508282
1138,1,0.863945997769586
1139,0,0.11048388666374982
1140,1,0.8532408612982151
1141,1,0.6865892958843024
1142,1,0.9305500358815942
1143,0,0.15079339559892543
1144,0,0.21578844360597096
1145,0,0.1474288245308051
1146,0,0.15354379476963545
1147,0,0.14614512766796525
1148,0,0.15400720998987757
1149,0,0.1468023133220347
1150,1,0.8482003666229277
1151,0,0.14853081599860948
1152,0,0.12605168647379097
1153,0,0.14863153182618516
1154,1,0.8670341544131822
1155,1,0.8295084532509032
1156,0,0.13085862228081355
1157,0,0.1465985015476551
1158,0,0.15727506582569142
1159,0,0.14614512766796525
1160,1,0.5155724463008161
1161,0,0.1618657863265455
1162,0,0.18227577847928034
1163,0,0.15400720998987757
1164,1,0.8711805793777821
1165,1,0.8531747156778177
1166,0,0.15595490107573187
1167,1,0.8491930301678129
1168,0,0.14185845368926783
1169,0,0.14606379876290976
1170,0,0.1353678634101585
1171,0,0.14713374767338952
1172,1,0.532848097549434
1173,1,0.7618286134492458
1174,1,0.8531126181586448
1175,1,0.8931284469381914
1176,1,0.8232834234341512
1177,0,0.15425631541955875
1178,0,0.14575592076288638
1179,0,0.1803946545778077
1180,0,0.15595831435480947
1181,0,0.1468023133220347
1182,0,0.15737418066359843
1183,1,0.8476503557395499
1184,0,0.15595831435480947
1185,0,0.16626754720769119
1186,0,0.15734541954855383
1187,0,0.14549657059415977
1188,1,0.9363564835294748
1189,0,0.1572445099511165
1190,0,0.15504379763066717
1191,0,0.1474054631542323
1192,0,0.15056801088947658
1193,0,0.1332641488386137
1194,0,0.11876809386593727
1195,0,0.14654731317396177
1196,1,0.8531126181586448
1197,1,0.794087311837471
1198,0,0.33009401786798825
1199,1,0.7694510329233802
1200,0,0.1743636999755197
1201,0,0.4370919998005293
1202,0,0.15778203712703273
1203,0,0.16806243715223493
1204,0,0.14617773420275287
1205,1,0.8177655993141261
1206,1,0.8689593515113281
1207,1,0.854254225953799
1208,0,0.40692987345763276
1209,0,0.15726381568297002
1210,0,0.14587331581332674
1211,0,0.14684440178213334
1212,0,0.14533987251684197
1213,0,0.16035268070588177
1214,0,0.14370830880923122
1215,0,0.15433408972127063
1216,1,0.8637731041880591
1217,0,0.14506903087881898
1218,1,0.7950000939184394
1219,0,0.1843617509584421
1220,0,0.13821622343225898
1221,0,0.15176858861113626
1222,1,0.7841580956479668
1223,0,0.1571380028580722
1224,0,0.15595490107573187
1225,1,0.7753802594617963
1226,0,0.14592772949114444
1227,0,0.1552873662320417
1228,0,0.14661626423055488
1229,0,0.11899400005056558
1230,0,0.16134074454003225
1231,0,0.15595831435480947
1232,0,0.1621559930205607
1233,0,0.1503053795493251
1234,0,0.42561666500563217
1235,1,0.7280924033882828
1236,0,0.08049117335183804
1237,1,0.5659484841279439
1238,0,0.14370830880923122
1239,1,0.6063784271686978
1240,0,0.14575433104689395
1241,1,0.874187460145292
1242,1,0.8784268720452768
1243,0,0.14250086314413862
1244,0,0.24308041957671403
1245,0,0.1440706074007462
1246,1,0.7851134248344963
1247,0,0.15670711460198297
1248,1,0.7984688832742582
1249,0,0.14657662115379222
1250,0,0.15400720998987757
1251,0,0.43785193119039156
1252,0,0.18289914153023581
1253,1,0.9067656115873793
1254,1,0.874187460145292
1255,0,0.14694376836080741
1256,1,0.8889788320434596
1257,0,0.4200783764271442
1258,0,0.1509901016908695
1259,1,0.645576208887192
1260,1,0.8760684778677043
1261,0,0.1318958223525657
1262,0,0.1572563273035919
1263,1,0.8518820183566149
1264,0,0.16020277650553655
1265,0,0.15676529939738107
1266,1,0.9043296640987802
1267,1,0.83874921171878
1268,0,0.3029045761413044
1269,0,0.15058320106581552
1270,0,0.1582324052404932
1271,0,0.1318978571357628
1272,0,0.15400720998987757
1273,0,0.15310611558137655
1274,1,0.5410885045424427
1275,0,0.4798196902717405
1276,0,0.14353506493704174
1277,1,0.853217995975786
1278,0,0.1453954254659828
1279,0,0.1481419462101314
1280,0,0.15553286905554056
1281,0,0.13121926017545144
1282,0,0.1707916283009302
1283,1,0.900988707882459
1284,1,0.5268728067257324
1285,0,0.1547084052327962
1286,0,0.05525662254735441
1287,1,0.888002759582068
1288,0,0.15272040815648055
1289,1,0.9117817311910009
1290,0,0.14700902281582726
1291,0,0.15646801230788165
1292,1,0.867155637097399
1293,0,0.14092746129153608
1294,1,0.8945465106308564
1295,0,0.20708308940409925
1296,0,0.22463564365241165
1297,0,0.1548662578151049
1298,0,0.14651836245451402
1299,0,0.3766143752118988
1300,1,0.8530749409966051
1301,1,0.8060808624711566
1302,1,0.8531126181586448
1303,1,0.8696704455015147
1304,1,0.5145000725773214
1305,0,0.1468023133220347
1306,1,0.8775476778140908
1307,0,0.15617433978685405
1308,0,0.1468023133220347
1309,0,0.1200025788522955
