PassengerId,Survived_pred,Probability
1048,1,0.9669903953698428
1049,0,0.47090951808416576
1050,0,0.3573730651128393
1051,1,0.5557397230648246
1052,1,0.7773273736946212
1053,1,0.618866041647964
1054,1,0.8456091751107675
1055,0,0.10141643348146903
1056,0,0.12508827562404679
1057,0,0.48861581480933836
1058,0,0.3732595093558455
1059,0,0.10116070282406729
1060,1,0.8226129150769741
1061,0,0.4097072493588476
1062,0,0.08706129191120134
1063,0,0.1588953305669028
1064,0,0.10663583506440377
1065,0,0.12939208052827547
1066,0,0.127934540874005
1067,1,0.9241157640437673
1068,1,0.9268860109845969
1069,1,0.5433378126400463
1070,1,0.8823338263279331
1071,1,0.9102733990126748
1072,0,0.1169262373527644
1073,0,0.49727078435902605
1074,1,0.9527172966098705
1075,0,0.06781595457984795
1076,1,0.9551897495677183
1077,0,0.11794805164201705
1078,1,0.8831450429950302
1079,0,0.13325472402524835
1080,0,0.2178701217835839
1081,0,0.12023768639845756
1082,0,0.12519267784608323
1083,0,0.16851038365664414
1084,0,0.36851479435960416
1085,0,0.07667994464662917
1086,1,0.6157799275182814
1087,0,0.09968161510333566
1088,1,0.5805991662666351
1089,0,0.47169080571384536
1090,0,0.10699917090715555
1091,0,0.3825205884556193
1092,1,0.7729843792171701
1093,1,0.7790866612745713
1094,0,0.43263285308844623
1095,1,0.8789297222972415
1096,0,0.10901526899876852
1097,0,0.2469315346075106
1098,1,0.6966856012446533
1099,0,0.10699917090715555
1100,1,0.8220690509796111
1101,0,0.09339520627380293
1102,0,0.12318415895000859
1103,0,0.09020952318126305
1104,0,0.29228164818451496
1105,1,0.8060328317913907
1106,0,0.4882628011598009
1107,0,0.3328016437209994
1108,1,0.7772356688965378
1109,0,0.2558927306703943
1110,1,0.9690931657142349
1111,0,0.09517976380245735
1112,1,0.8445319319137383
1113,0,0.09438474929215922
1114,1,0.8241349931807824
1115,0,0.10318538781113336
1116,1,0.6812531851363305
1117,1,0.5304998978908877
1118,0,0.10318538781113336
1119,1,0.7750039274993215
1120,0,0.10895117789224526
1121,0,0.12087492503104964
1122,0,0.35608856667744876
1123,1,0.9330342996515144
1124,0,0.13036149454720555
1125,0,0.06841808914919943
1126,1,0.5413439270099141
1127,0,0.09249311363285098
1128,1,0.501087236530937
1129,0,0.22504362518098786
1130,1,0.7926371068125246
1131,1,0.9940508192695998
1132,1,0.6343429930761384
1133,1,0.9209405260359906
1134,0,0.458792690563379
1135,0,0.08985348659325315
1136,0,0.10899039531671692
1137,0,0.3699373169432474
1138,1,0.8617438796904747
1139,0,0.19028478280789732
1140,1,0.8981835367647598
1141,0,0.48724562456610576
1142,1,0.8086567881538634
1143,0,0.10699722159318131
1144,0,0.4471814876015923
1145,0,0.0952956933469934
1146,0,0.11948378380154738
1147,0,0.08706129191120134
1148,0,0.06781595457984795
1149,0,0.09517976380245735
1150,1,0.8593082504032971
1151,0,0.09683012465323859
1152,0,0.10662085351139984
1153,0,0.09311192551403911
1154,1,0.9099271261922681
1155,1,0.61034511156052
1156,0,0.14586668140661713
1157,0,0.08985348659325315
1158,0,0.12412377299953903
1159,0,0.08706129191120134
1160,0,0.3825205884556193
1161,0,0.09987264415138684
1162,0,0.39395693092225825
1163,0,0.06781595457984795
1164,1,0.9776636709682982
1165,1,0.8076582333613227
1166,0,0.12182883924599397
1167,1,0.8819353774664573
1168,0,0.10817863715811538
1169,0,0.12383808188156191
1170,0,0.11018543393260048
1171,0,0.10699917090715555
1172,0,0.4106402138769052
1173,1,0.7976829875854231
1174,1,0.7750039274993215
1175,1,0.6851321337781393
1176,1,0.5879199902328183
1177,0,0.08964040317233823
1178,0,0.08706129191120134
1179,0,0.30703312448933223
1180,0,0.12939208052827547
1181,0,0.09517976380245735
1182,0,0.3275215853012967
1183,1,0.5550256260139352
1184,0,0.12939208052827547
1185,0,0.25298476552911797
1186,0,0.11119231797084929
1187,0,0.09148940312766955
1188,1,0.8666242204129402
1189,0,0.16814568326361
1190,0,0.3148415723606492
1191,0,0.10366228805578341
1192,0,0.11744525809528666
1193,0,0.13510590009498652
1194,0,0.1425176020950679
1195,0,0.09557543318894039
1196,1,0.7750039274993215
1197,1,0.8616496023496155
1198,0,0.29441150480924383
1199,1,0.650206120253509
1200,0,0.24296996577958324
1201,0,0.4101587120187484
1202,0,0.1032074655799583
1203,0,0.19576287569637568
1204,0,0.08706129191120134
1205,1,0.6489936935706146
1206,1,0.9400293396703454
1207,1,0.7401210882976638
1208,0,0.42386202291200875
1209,0,0.11074399538960382
1210,0,0.10310774298269515
1211,0,0.15957962907520454
1212,0,0.09728503671564653
1213,0,0.16449636818417626
1214,0,0.11186673157480265
1215,0,0.35321083983811397
1216,1,0.9591763005506933
1217,0,0.09931656070203326
1218,1,0.8408716236924165
1219,0,0.3414907740115364
1220,0,0.11580815795826802
1221,0,0.10985063348318967
1222,1,0.9201069254364075
1223,0,0.4010915164963601
1224,0,0.12182883924599397
1225,1,0.6817499517329664
1226,0,0.10103030853391763
1227,0,0.16971930490190995
1228,0,0.13775053641871043
1229,0,0.16698680845118027
1230,0,0.2450769528909559
1231,0,0.12939208052827547
1232,0,0.11655683532254388
1233,0,0.10753901550300723
1234,0,0.20223498148672514
1235,1,0.9385890030713088
1236,0,0.14263840962575078
1237,1,0.5546791211526745
1238,0,0.11186673157480265
1239,1,0.5842578372706947
1240,0,0.10434374071929059
1241,1,0.8858518879769351
1242,1,0.9719879964741099
1243,0,0.10901526899876852
1244,0,0.2860551223629187
1245,0,0.21540082794694473
1246,1,0.5696974507889938
1247,0,0.16823648557135212
1248,1,0.9079592830821847
1249,0,0.09138863723887727
1250,0,0.06781595457984795
1251,1,0.5299531102747495
1252,0,0.06833373866147106
1253,1,0.9399019903459767
1254,1,0.8858518879769351
1255,0,0.10206560293575714
1256,1,0.9810530267105952
1257,0,0.2752458130762995
1258,0,0.1937302120488605
1259,0,0.4518789468933814
1260,1,0.9719879964741099
1261,0,0.1503384729191627
1262,0,0.11287973167361123
1263,1,0.9881551101764349
1264,0,0.1321818832982903
1265,0,0.12530205681065407
1266,1,0.9573443166866521
1267,1,0.9720372349960599
1268,0,0.39962470743316403
1269,0,0.10540247362672772
1270,0,0.2564647992965249
1271,0,0.32547719597132313
1272,0,0.06781595457984795
1273,0,0.07112477997371709
1274,1,0.5055600962237695
1275,1,0.5549766146680281
1276,0,0.11128803624208602
1277,1,0.9258521945235891
1278,0,0.09787649615613184
1279,0,0.1110416130268264
1280,0,0.07635620781639288
1281,0,0.25670702543492985
1282,0,0.2727352377297249
1283,1,0.9228491678786286
1284,0,0.2301112914773123
1285,0,0.11542094551095008
1286,0,0.062356107322196604
1287,1,0.9552601537527277
1288,0,0.05430181516921806
1289,1,0.9898315817651512
1290,0,0.09683012465323859
1291,0,0.06769874894140032
1292,1,0.9676915231893914
1293,0,0.11664970369904842
1294,1,0.9831691955117442
1295,0,0.34041223763932477
1296,0,0.4354090903560027
1297,0,0.2273475187522099
1298,0,0.12003263789661163
1299,0,0.433172289815472
1300,1,0.7546882963789797
1301,1,0.6198049151889091
1302,1,0.7750039274993215
1303,1,0.9537562609756081
1304,0,0.4416559183039056
1305,0,0.09517976380245735
1306,1,0.9827979673192921
1307,0,0.09297373650567159
1308,0,0.09517976380245735
1309,0,0.3325824440421159
